Energy,f’,f’’
10700,-10.62596,9.964845
10800,-9.680398,9.808364
10900,-9.071772,9.655562
11000,-8.643071,9.506322
11100,-8.331459,9.360532
11200,-8.106728,9.218087
11300,-7.953666,9.078881
11400,-7.866155,8.942819
11500,-7.845623,8.809802
11600,-7.903015,8.679741
11700,-8.070157,8.552606
11800,-8.42153,8.428269
11861,-8.836516,8.353758
11866,-8.883887,8.347693
11871,-8.934281,8.341637
11876,-8.988049,8.335587
11881,-9.045592,8.329544
11886,-9.107432,8.323506
11891,-9.174164,8.317476
11896,-9.246531,8.311452
11900,-9.309094,8.306638
11901,-9.325465,8.305434
11906,-9.412151,8.299423
11911,-9.508128,8.293419
11916,-9.615449,8.287421
11921,-9.736913,8.281431
11926,-9.876597,8.275447
11931,-10.04054,8.269468
11936,-10.23843,8.263496
11941,-10.48728,8.257531
11946,-10.82134,8.251573
11951,-11.328,8.245621
11956,-12.39596,8.239675
11961,-12.56307,11.46259
11966,-11.36858,11.45447
11971,-10.82548,11.44635
11976,-10.46846,11.43825
11981,-10.20142,11.43015
11986,-9.987638,11.42207
11991,-9.809144,11.41399
11996,-9.655773,11.40592
12000,-9.546856,11.39947
12001,-9.521217,11.39786
12006,-9.40131,11.38981
12011,-9.293086,11.38177
12016,-9.19445,11.37373
12021,-9.103814,11.36571
12026,-9.019959,11.35769
12031,-8.94193,11.34968
12036,-8.868961,11.34169
12041,-8.800432,11.3337
12046,-8.735845,11.32572
12051,-8.674747,11.31774
12056,-8.616797,11.30978
12100,-8.205853,11.24007
12200,-7.630594,11.08409
12300,-7.316003,10.93143
12400,-7.219546,10.782
12429,-7.252605,10.73925
12434,-7.26285,10.73191
12439,-7.274763,10.72457
12444,-7.28852,10.71725
12449,-7.304333,10.70993
12454,-7.322455,10.70261
12459,-7.343191,10.69531
12464,-7.36693,10.68801
12469,-7.394143,10.68072
12474,-7.425438,10.67344
12479,-7.461605,10.66617
12484,-7.503695,10.6589
12489,-7.553158,10.65164
12494,-7.612066,10.64439
12499,-7.683512,10.63715
12500,-7.699707,10.6357
12504,-7.772505,10.62991
12509,-7.887774,10.62269
12514,-8.046921,10.61547
12519,-8.294848,10.60825
12524,-8.831315,10.60105
12529,-8.902956,12.2516
12534,-8.278144,12.24411
12539,-7.987692,12.23664
12544,-7.792641,12.22917
12549,-7.643707,12.22171
12554,-7.522164,12.21425
12559,-7.418725,12.20681
12564,-7.328191,12.19937
12569,-7.247331,12.19193
12574,-7.173997,12.18451
12579,-7.106693,12.17709
12584,-7.044343,12.16968
12589,-6.98611,12.16227
12594,-6.93138,12.15487
12599,-6.879662,12.14748
12600,-6.86964,12.146
12604,-6.830565,12.1401
12609,-6.783769,12.13272
12614,-6.739011,12.12535
12619,-6.696073,12.11799
12624,-6.654778,12.11063
12700,-6.155131,11.99967
12800,-5.683146,11.8561
12900,-5.307895,11.71517
13000,-4.99032,11.57683
13100,-4.712449,11.441
13200,-4.464355,11.30762
13300,-4.239818,11.17663
13400,-4.034608,11.04795
13500,-3.845666,10.92154
13600,-3.670695,10.79734
13700,-3.505151,10.67528
13800,-3.353116,10.55513
13900,-3.210584,10.43701
14000,-3.076663,10.32089
14100,-2.950535,10.20671
14200,-2.831504,10.09442
14300,-2.718963,9.983985
14400,-2.61239,9.875359
14500,-2.51132,9.768497
14600,-2.415348,9.663359
14700,-2.324113,9.559908
14800,-2.237288,9.458102
14900,-2.154583,9.357908
15000,-2.075734,9.259287
15100,-2.000503,9.162205
15200,-1.928673,9.066628
15300,-1.860046,8.972524
15400,-1.794439,8.879859
15500,-1.731688,8.788604
15600,-1.659212,8.698297
15700,-1.601435,8.608949
15800,-1.546481,8.520901
15900,-1.493514,8.434125
16000,-1.442777,8.348596
16100,-1.394168,8.264289
16200,-1.347586,8.18118
16300,-1.328056,8.099486
16400,-1.285954,8.020294
16500,-1.245551,7.94229
16600,-1.206766,7.865451
16700,-1.169528,7.789752
16800,-1.133768,7.715173
16900,-1.09942,7.641687
17000,-1.066423,7.569274
17100,-1.034721,7.497914
17200,-1.004258,7.427585
17300,-0.9749836,7.358268
17400,-0.9468479,7.289942
17500,-0.9198052,7.222587
17600,-0.8938114,7.156186
17700,-0.8688249,7.09072
17800,-0.8448065,7.026172
17900,-0.8217176,6.962522
18000,-0.7995228,6.899755
18100,-0.7781879,6.837854
18200,-0.7576805,6.776803
18300,-0.7379698,6.716588
18400,-0.7190254,6.657189
18500,-0.7008471,6.598594
18600,-0.6833525,6.540787
18700,-0.6665437,6.483755
18800,-0.6503964,6.427484
18900,-0.6348863,6.371958
19000,-0.6199912,6.317166
19100,-0.6056895,6.263093
19200,-0.5919604,6.209727
19300,-0.5787843,6.157057
19400,-0.5661418,6.105068
19500,-0.5540149,6.05375
19600,-0.5423859,6.003089
19700,-0.5312383,5.953076
19800,-0.5205559,5.9037
19900,-0.5103229,5.854948
20000,-0.5005246,5.806809
20100,-0.4911467,5.759275
20200,-0.4821753,5.712334
20300,-0.4735975,5.665977
20400,-0.4654002,5.620193
20500,-0.4575712,5.574974
20600,-0.4500987,5.530308
20700,-0.4429718,5.486188
20800,-0.4366522,5.442606
20900,-0.4301821,5.399551
21000,-0.4240254,5.357015
21100,-0.4188734,5.314995
21200,-0.4133169,5.273489
21300,-0.4080451,5.232479
21400,-0.403049,5.191953
21500,-0.3983203,5.151906
21600,-0.3938507,5.112329
21700,-0.3896323,5.073215
21800,-0.3856575,5.034557
21900,-0.3819188,4.996347
22000,-0.3784091,4.958579
22100,-0.3751217,4.921246
22200,-0.3720497,4.884339
22300,-0.3691868,4.847855
22400,-0.3665266,4.811785
22500,-0.3640633,4.776122
22600,-0.3617909,4.740862
22700,-0.3597038,4.705997
22800,-0.3577966,4.671524
22900,-0.356064,4.637433
23000,-0.3545009,4.603721
23100,-0.3531023,4.57038
23200,-0.3518634,4.537407
23300,-0.3507797,4.504796
23400,-0.3498466,4.47254
23500,-0.3490597,4.440635
23600,-0.3484148,4.409076
23700,-0.347908,4.377857
23800,-0.3475351,4.346974
23900,-0.3472924,4.316422
24000,-0.3498015,4.286245
24100,-0.3498174,4.256401
24200,-0.3499515,4.226872
24300,-0.3502003,4.197656
24400,-0.3505607,4.168747
24500,-0.3510293,4.140142
24600,-0.3516033,4.111835
24700,-0.3522795,4.083823
24800,-0.353055,4.056102
24900,-0.3539272,4.028666
